202,05871798770633; 0,004041223132629668
207,24014828993626; 0,005421152310246313
212,42384260787392; 0,013681968540920408
217,6104376959371; 0,03075892130832525
222,7974855871418; 0,049212051486340336
227,98709464611588; 0,07544918514313004
233,17319448074304; 0,09102094386767856
238,36254883795002; 0,11648397773099717
243,5532238709865; 0,14596086237526773
248,74338006709; 0,1738608770698784
253,93584744589512; 0,20878513063115367
259,12987133549933; 0,24843999404140593
264,32375372412173; 0,2876648020108421
269,5165041048903; 0,32344916645374955
274,7138391174671; 0,3731673271790976
279,9083724106055; 0,4143703901762885
285,1074431685582; 0,46936389764231823
290,3030707359554; 0,513892722715152
295,50324991826494; 0,5722549978009068
300,70187258977546; 0,625886663037682
305,90297152846625; 0,6870442984887415
311,1043534691206; 0,7490620448214331
316,3064429146836; 0,8132300683582052
321,5113152128873; 0,8858558488976938
326,7187392454617; 0,9662369625532348
331,92044663837396; 1,0292438363998038
337,1269414811683; 1,106800919327318
342,3337995098156; 1,1854618112195938
347,5409122402301; 1,264896802905339
352,74795422015376; 1,344116766870676
357,9564112098948; 1,4276372852441739
363,1658587065079; 1,5141681917033853
368,3765797119566; 1,6045695971299416
373,3492174176985; 1,687116455834365
