150,7192232;0,001822493
155,9012195;0,004922644
161,0820838;0,004582351
166,2639386;0,007252446
171,4465009;0,012072819
176,6333082;0,029794855
181,8186062;0,042929633
187,009102;0,071861781
192,1940132;0,083821074
197,3832261;0,108854052
202,573005;0,135607252
207,7639158;0,165800896
212,9558172;0,199004928
218,1488789;0,235735414
223,343299;0,276594433
228,5366154;0,314099019
233,7324788;0,359344603
238,927729;0,402726614
244,1274286;0,459631479
249,362431;0,504539997
254,5229602;0,56168636
259,7262289;0,629438179
264,9297333;0,697906757
270,1333439;0,766697876
275,3383796;0,839820269
280,5435012;0,913203766
285,7518733;0,996466251
290,9611699;1,082538432
296,1705419;1,168839975
301,3794517;1,253736671
306,5924367;1,351018963
311,8060585;1,450236505
317,0193265;1,548378909
322,2330898;1,648026506
327,4464993;1,746598965
332,6606163;1,847321701
337,8775634;1,956645546
343,0935199;2,062959003
347,8365078;2,163282619
