1,881461456;0,00000001
7,07463634;0,031470484
12,26851873;0,070695292
17,46093894;0,105476193
22,65798152;0,154305573
27,85285441;0,196540769
33,05126483;0,249527351
38,24811874;0,297783323
43,44964218;0,360231125
48,65214266;0,425648357
53,85240606;0,484266618
59,05520302;0,550584918
64,25941498;0,621203774
69,46603245;0,699133571
74,67321593;0,778783591
79,88172009;0,862447461
85,08942634;0,943686296
90,29778506;1,026908165
95,50633639;1,110715387
100,7170574;1,201116792
105,8437206;1,274625759
111,3514356;1,384919859
118,6821772;1,500790971
122,7900962;1,603479845
127,0568078;1,687761075
132,1006637;1,775706082
137,2112637;1,892156137
141,3634239;1,986157186
146,7035503;2,111983842
151,9212049;2,223457964
156,6642871;2,324068284
161,171616;2,423905637
166,1527357;2,532231247
170,9454058;2,640403354
175,1691964;2,737385064
179,6991531;2,840926655
184,1857598;2,942851183
188,2019946;3,029326869
192,8838849;3,134823604
197,3163651;3,245756764
202,0297677;3,351595344
206,4942474;3,464351106
210,5883086;3,544442865
214,8784881;3,656670788
219,778695;3,757662332
223,4888602;3,850342502
227,9193318;3,973064795
232,9212143;4,071663866
238,1978062;4,216962666
242,537683;4,336155446
247,0971535;4,410106645
250,4035652;4,503824057
