82,89912213;0,012728063
88,08847649;0,038191097
93,27896285;0,067094575
98,46817571;0,092127553
103,6562566;0,113720088
108,8495022;0,151009647
114,0414743;0,184428706
119,2338002;0,218922904
124,4281637;0,259609901
129,6211405;0,296082354
134,7789081;0,344835468
139,9745852;0,389514812
145,2130724;0,445014641
150,4099711;0,493406797
155,6091244;0,54865117
160,809056;0,606260848
165,8250865;0,655518582
171,0945669;0,731805287
176,1595169;0,792099177
181,2143822;0,865002222
186,5751766;0,955328158
192,1162492;1,040373776
197,2464637;1,124675939
201,7284767;1,202628519
206,8662854;1,291659058
212,173532;1,400141102
216,9151614;1,496336186
221,8935677;1,596414972
227,1071305;1,695453324
231,7663731;1,779834207
237,0654263;1,900119309
242,0443656;2,00181797
247,0222246;2,100233875
251,7658257;2,202421065
256,3656306;2,297019889
261,0171613;2,405678433
265,8872674;2,506947561
270,6466455;2,613039585
275,2302891;2,723587705
279,7599975;2,826374309
284,2687446;2,930521773
288,7781143;3,036561481
293,2863055;3,139019442
298,033698;3,252729796
300,878145;3,308833934
