111,6263981;0,001809822
116,8102339;0,010500694
121,9966167;0,026932563
127,1851221;0,049815265
132,3733444;0,071837855
137,5591613;0,086549503
142,7475251;0,109002149
147,9340495;0,125864074
153,1236868;0,152187218
158,3133242;0,178510363
163,5038105;0,207413841
168,8746043;0,233747141
173,8884623;0,276402237
179,0790902;0,30573577
184,2752366;0,351841465
189,4698265;0,39321655
194,6664445;0,440755763
199,8645248;0,492738882
205,0620862;0,543145132
210,2633266;0,604732823
215,4671141;0,674061511
220,6703631;0,7417536
225,874406;0,811858778
231,0810235;0,889788576
236,287742;0,968025556
241,4964281;1,052242355
246,7066775;1,141210242
251,916974;1,230321481
256,8913663;1,318201027
261,7096777;1,40887191
267,0807435;1,509440983
272,2949549;1,610450422
277,2724036;1,707619166
282,0150448;1,806889146
286,9949769;1,911605363
291,9735718;2,012257556
296,9539718;2,118396027
301,5062642;2,211740545
306,2046862;2,319765247
310,8813967;2,413857278
315,6897714;2,517705998
320,6737424;2,63469743
324,7042114;2,716718418
