280,83444697619314; 0,008113421023836942
286,84017644000755; 0,009654240465053476
292,0228802510731; 0,014904668610014049
297,20530106017515; 0,01929498587334333
302,3899292845922; 0,030394168013404332
307,5778308983867; 0,05144196601767703
312,7668079196424; 0,07575818537215362
317,954794434026; 0,09706401664091757
323,1430167833791; 0,11908660697770745
328,3320881386226; 0,14368952995939477
333,52186699877484; 0,17044273014516342
338,71291936776254; 0,2010664292982769
343,9022737249696; 0,2265294631615964
349,09433232316076; 0,26021133433829124
354,2867839796346; 0,29508780396169776
359,4755723329147; 0,3188306160617529
364,66797367792833; 0,3535541770839803
369,862063601324; 0,39340973303327953
374,1097862768081; 0,41997905863207574
